GISJOIN,YEAR,ANRCA,RES_ONLYA,TRUSTA,AIANHH,AIANHHA,TRACTA,C_CITYA,COUNTY,COUNTYA,CTY_SUB,CTY_SUBA,DIVISION,DIVISIONA,MSA_CMSA,MSA_CMSAA,PLACE,PLACEA,PMSA,PMSAA,REGION,REGIONA,STATE,STATEA,URB_AREA,URB_AREAA,ANPSADPI,FGW001
G5100710,1990,"","","","","","","",Giles,071,"","","",5,"",9999,"","","",9999,"",3,Virginia,51,"","",Giles County,186395948
G5100730,1990,"","","","","","","",Gloucester,073,"","","",5,"",5720,"","","",9999,"",3,Virginia,51,"","",Gloucester County,391479369
G5100750,1990,"","","","","","","",Goochland,075,"","","",5,"",6760,"","","",9999,"",3,Virginia,51,"","",Goochland County,251429190
G5100770,1990,"","","","","","","",Grayson,077,"","","",5,"",9999,"","","",9999,"",3,Virginia,51,"","",Grayson County,144674232
G5100790,1990,"","","","","","","",Greene,079,"","","",5,"",1540,"","","",9999,"",3,Virginia,51,"","",Greene County,125684377
G5100810,1990,"","","","","","","",Greensville,081,"","","",5,"",9999,"","","",9999,"",3,Virginia,51,"","",Greensville County,84152980
G5100830,1990,"","","","","","","",Halifax,083,"","","",5,"",9999,"","","",9999,"",3,Virginia,51,"","",Halifax County,276426154
G5100850,1990,"","","","","","","",Hanover,085,"","","",5,"",6760,"","","",9999,"",3,Virginia,51,"","",Hanover County,1035754475
G5100870,1990,"","","","","","","",Henrico,087,"","","",5,"",6760,"","","",9999,"",3,Virginia,51,"","",Henrico County,3900909591
G5100890,1990,"","","","","","","",Henry,089,"","","",5,"",9999,"","","",9999,"",3,Virginia,51,"","",Henry County,648715041
G5100910,1990,"","","","","","","",Highland,091,"","","",5,"",9999,"","","",9999,"",3,Virginia,51,"","",Highland County,28496407
G5100930,1990,"","","","","","","",Isle Of Wight,093,"","","",5,"",9999,"","","",9999,"",3,Virginia,51,"","",Isle of Wight County,304699617
G5100950,1990,"","","","","","","",James City,095,"","","",5,"",5720,"","","",9999,"",3,Virginia,51,"","",James City County,615918741
G5100970,1990,"","","","","","","",King And Queen,097,"","","",5,"",9999,"","","",9999,"",3,Virginia,51,"","",King and Queen County,71336698
G5100990,1990,"","","","","","","",King George,099,"","","",5,"",9999,"","","",9999,"",3,Virginia,51,"","",King George County,204028999
G5101010,1990,"","","","","","","",King William,101,"","","",5,"",9999,"","","",9999,"",3,Virginia,51,"","",King William County,144978507
G5101030,1990,"","","","","","","",Lancaster,103,"","","",5,"",9999,"","","",9999,"",3,Virginia,51,"","",Lancaster County,192328595
G5101050,1990,"","","","","","","",Lee,105,"","","",5,"",9999,"","","",9999,"",3,Virginia,51,"","",Lee County,191427713
G5101070,1990,"","","","","","","",Loudoun,107,"","","",5,"",8840,"","","",9999,"",3,Virginia,51,"","",Loudoun County,1779979980
G5101090,1990,"","","","","","","",Louisa,109,"","","",5,"",9999,"","","",9999,"",3,Virginia,51,"","",Louisa County,248119338
G5101110,1990,"","","","","","","",Lunenburg,111,"","","",5,"",9999,"","","",9999,"",3,Virginia,51,"","",Lunenburg County,103774133
G5101130,1990,"","","","","","","",Madison,113,"","","",5,"",9999,"","","",9999,"",3,Virginia,51,"","",Madison County,132262790
G5101150,1990,"","","","","","","",Mathews,115,"","","",5,"",9999,"","","",9999,"",3,Virginia,51,"","",Mathews County,114891934
G5101170,1990,"","","","","","","",Mecklenburg,117,"","","",5,"",9999,"","","",9999,"",3,Virginia,51,"","",Mecklenburg County,303164475
G5101190,1990,"","","","","","","",Middlesex,119,"","","",5,"",9999,"","","",9999,"",3,Virginia,51,"","",Middlesex County,127252544
G5101210,1990,"","","","","","","",Montgomery,121,"","","",5,"",9999,"","","",9999,"",3,Virginia,51,"","",Montgomery County,785350167
G5101250,1990,"","","","","","","",Nelson,125,"","","",5,"",9999,"","","",9999,"",3,Virginia,51,"","",Nelson County,145017678
G5101270,1990,"","","","","","","",New Kent,127,"","","",5,"",6760,"","","",9999,"",3,Virginia,51,"","",New Kent County,155204071
G5101310,1990,"","","","","","","",Northampton,131,"","","",5,"",9999,"","","",9999,"",3,Virginia,51,"","",Northampton County,130681195
G5101330,1990,"","","","","","","",Northumberland,133,"","","",5,"",9999,"","","",9999,"",3,Virginia,51,"","",Northumberland County,143696720
G5101350,1990,"","","","","","","",Nottoway,135,"","","",5,"",9999,"","","",9999,"",3,Virginia,51,"","",Nottoway County,144775240
G5101370,1990,"","","","","","","",Orange,137,"","","",5,"",9999,"","","",9999,"",3,Virginia,51,"","",Orange County,288728824
G5101390,1990,"","","","","","","",Page,139,"","","",5,"",9999,"","","",9999,"",3,Virginia,51,"","",Page County,244198836
G5101410,1990,"","","","","","","",Patrick,141,"","","",5,"",9999,"","","",9999,"",3,Virginia,51,"","",Patrick County,179206014
G5101430,1990,"","","","","","","",Pittsylvania,143,"","","",5,"",1950,"","","",9999,"",3,Virginia,51,"","",Pittsylvania County,623972997
G5101450,1990,"","","","","","","",Powhatan,145,"","","",5,"",6760,"","","",9999,"",3,Virginia,51,"","",Powhatan County,216029782
G5101470,1990,"","","","","","","",Prince Edward,147,"","","",5,"",9999,"","","",9999,"",3,Virginia,51,"","",Prince Edward County,142518046
G5101490,1990,"","","","","","","",Prince George,149,"","","",5,"",6760,"","","",9999,"",3,Virginia,51,"","",Prince George County,323433796
G5101530,1990,"","","","","","","",Prince William,153,"","","",5,"",8840,"","","",9999,"",3,Virginia,51,"","",Prince William County,3782493764
G5101550,1990,"","","","","","","",Pulaski,155,"","","",5,"",9999,"","","",9999,"",3,Virginia,51,"","",Pulaski County,375655806
G5101570,1990,"","","","","","","",Rappahannock,157,"","","",5,"",9999,"","","",9999,"",3,Virginia,51,"","",Rappahannock County,113162569
G5101590,1990,"","","","","","","",Richmond,159,"","","",5,"",9999,"","","",9999,"",3,Virginia,51,"","",Richmond County,79895747
G5101610,1990,"","","","","","","",Roanoke,161,"","","",5,"",6800,"","","",9999,"",3,Virginia,51,"","",Roanoke County,1310303986
G5101630,1990,"","","","","","","",Rockbridge,163,"","","",5,"",9999,"","","",9999,"",3,Virginia,51,"","",Rockbridge County,206398316
G5101650,1990,"","","","","","","",Rockingham,165,"","","",5,"",9999,"","","",9999,"",3,Virginia,51,"","",Rockingham County,719686533
G5101670,1990,"","","","","","","",Russell,167,"","","",5,"",9999,"","","",9999,"",3,Virginia,51,"","",Russell County,250328573
G5101690,1990,"","","","","","","",Scott,169,"","","",5,"",3660,"","","",9999,"",3,Virginia,51,"","",Scott County,210610168
G5101710,1990,"","","","","","","",Shenandoah,171,"","","",5,"",9999,"","","",9999,"",3,Virginia,51,"","",Shenandoah County,397376210
G5101730,1990,"","","","","","","",Smyth,173,"","","",5,"",9999,"","","",9999,"",3,Virginia,51,"","",Smyth County,302499471
G5101750,1990,"","","","","","","",Southampton,175,"","","",5,"",9999,"","","",9999,"",3,Virginia,51,"","",Southampton County,181560749
G5101770,1990,"","","","","","","",Spotsylvania,177,"","","",5,"",9999,"","","",9999,"",3,Virginia,51,"","",Spotsylvania County,868870115
G5101790,1990,"","","","","","","",Stafford,179,"","","",5,"",8840,"","","",9999,"",3,Virginia,51,"","",Stafford County,955029393
G5101810,1990,"","","","","","","",Surry,181,"","","",5,"",9999,"","","",9999,"",3,Virginia,51,"","",Surry County,69231796
G5101830,1990,"","","","","","","",Sussex,183,"","","",5,"",9999,"","","",9999,"",3,Virginia,51,"","",Sussex County,99560461
G5101850,1990,"","","","","","","",Tazewell,185,"","","",5,"",9999,"","","",9999,"",3,Virginia,51,"","",Tazewell County,455491087
G5101870,1990,"","","","","","","",Warren,187,"","","",5,"",9999,"","","",9999,"",3,Virginia,51,"","",Warren County,351513715
G5101910,1990,"","","","","","","",Washington,191,"","","",5,"",3660,"","","",9999,"",3,Virginia,51,"","",Washington County,504777277
G5101930,1990,"","","","","","","",Westmoreland,193,"","","",5,"",9999,"","","",9999,"",3,Virginia,51,"","",Westmoreland County,188296771
G5101950,1990,"","","","","","","",Wise,195,"","","",5,"",9999,"","","",9999,"",3,Virginia,51,"","",Wise County,368617089
G5101970,1990,"","","","","","","",Wythe,197,"","","",5,"",9999,"","","",9999,"",3,Virginia,51,"","",Wythe County,260872572
G5101990,1990,"","","","","","","",York,199,"","","",5,"",5720,"","","",9999,"",3,Virginia,51,"","",York County,661753738
G5105100,1990,"","","","","","","",Alexandria City,510,"","","",5,"",8840,"","","",9999,"",3,Virginia,51,"","",Alexandria city,2799907018
G5105150,1990,"","","","","","","",Bedford City,515,"","","",5,"",9999,"","","",9999,"",3,Virginia,51,"","",Bedford city,64545565
G5105200,1990,"","","","","","","",Bristol City,520,"","","",5,"",3660,"","","",9999,"",3,Virginia,51,"","",Bristol city,184478326
G5105300,1990,"","","","","","","",Buena Vista City,530,"","","",5,"",9999,"","","",9999,"",3,Virginia,51,"","",Buena Vista city,65993864
G5105400,1990,"","","","","","","",Charlottesville City,540,"","","",5,"",1540,"","","",9999,"",3,Virginia,51,"","",Charlottesville city,502905762
G5105500,1990,"","","","","","","",Chesapeake City,550,"","","",5,"",5720,"","","",9999,"",3,Virginia,51,"","",Chesapeake city,2076491902
G5105600,1990,"","","","","","","",Clifton Forge City,560,"","","",5,"",9999,"","","",9999,"",3,Virginia,51,"","",Clifton Forge city,52897676
G5105700,1990,"","","","","","","",Colonial Heights City,570,"","","",5,"",6760,"","","",9999,"",3,Virginia,51,"","",Colonial Heights city,249110971
G5105800,1990,"","","","","","","",Covington City,580,"","","",5,"",9999,"","","",9999,"",3,Virginia,51,"","",Covington city,74715806
G5105900,1990,"","","","","","","",Danville City,590,"","","",5,"",1950,"","","",9999,"",3,Virginia,51,"","",Danville city,594803660
G5105950,1990,"","","","","","","",Emporia City,595,"","","",5,"",9999,"","","",9999,"",3,Virginia,51,"","",Emporia city,54202845
G5106000,1990,"","","","","","","",Fairfax City,600,"","","",5,"",8840,"","","",9999,"",3,Virginia,51,"","",Fairfax city,422058682
G5106100,1990,"","","","","","","",Falls Church City,610,"","","",5,"",8840,"","","",9999,"",3,Virginia,51,"","",Falls Church city,252965926
G5106200,1990,"","","","","","","",Franklin City,620,"","","",5,"",9999,"","","",9999,"",3,Virginia,51,"","",Franklin city,85949693
G5106300,1990,"","","","","","","",Fredericksburg City,630,"","","",5,"",9999,"","","",9999,"",3,Virginia,51,"","",Fredericksburg city,253404600
G5106400,1990,"","","","","","","",Galax City,640,"","","",5,"",9999,"","","",9999,"",3,Virginia,51,"","",Galax city,68821313
G5106500,1990,"","","","","","","",Hampton City,650,"","","",5,"",5720,"","","",9999,"",3,Virginia,51,"","",Hampton city,1713443148
G5106600,1990,"","","","","","","",Harrisonburg City,660,"","","",5,"",9999,"","","",9999,"",3,Virginia,51,"","",Harrisonburg city,335091596
G5106700,1990,"","","","","","","",Hopewell City,670,"","","",5,"",6760,"","","",9999,"",3,Virginia,51,"","",Hopewell city,270896239
G5106780,1990,"","","","","","","",Lexington City,678,"","","",5,"",9999,"","","",9999,"",3,Virginia,51,"","",Lexington city,60381621
G5106800,1990,"","","","","","","",Lynchburg City,680,"","","",5,"",4640,"","","",9999,"",3,Virginia,51,"","",Lynchburg city,808117069
G5106830,1990,"","","","","","","",Manassas City,683,"","","",5,"",8840,"","","",9999,"",3,Virginia,51,"","",Manassas city,508350162
G5106850,1990,"","","","","","","",Manassas Park City,685,"","","",5,"",8840,"","","",9999,"",3,Virginia,51,"","",Manassas Park city,90018567
G5106900,1990,"","","","","","","",Martinsville City,690,"","","",5,"",9999,"","","",9999,"",3,Virginia,51,"","",Martinsville city,218545295
G5107000,1990,"","","","","","","",Newport News City,700,"","","",5,"",5720,"","","",9999,"",3,Virginia,51,"","",Newport News city,2116825828
G5107100,1990,"","","","","","","",Norfolk City,710,"","","",5,"",5720,"","","",9999,"",3,Virginia,51,"","",Norfolk city,2678523523
G5107200,1990,"","","","","","","",Norton City,720,"","","",5,"",9999,"","","",9999,"",3,Virginia,51,"","",Norton city,38545457
G5107300,1990,"","","","","","","",Petersburg City,730,"","","",5,"",6760,"","","",9999,"",3,Virginia,51,"","",Petersburg city,396324771
G5107350,1990,"","","","","","","",Poquoson City,735,"","","",5,"",5720,"","","",9999,"",3,Virginia,51,"","",Poquoson city,185065557
G5107400,1990,"","","","","","","",Portsmouth City,740,"","","",5,"",5720,"","","",9999,"",3,Virginia,51,"","",Portsmouth city,1135210023
G5107500,1990,"","","","","","","",Radford City,750,"","","",5,"",9999,"","","",9999,"",3,Virginia,51,"","",Radford city,142029958
G5107600,1990,"","","","","","","",Richmond City,760,"","","",5,"",6760,"","","",9999,"",3,Virginia,51,"","",Richmond city,2770987400
G5107700,1990,"","","","","","","",Roanoke City,770,"","","",5,"",6800,"","","",9999,"",3,Virginia,51,"","",Roanoke city,1193229942
G5107750,1990,"","","","","","","",Salem City,775,"","","",5,"",6800,"","","",9999,"",3,Virginia,51,"","",Salem city,332976493
G5107800,1990,"","","","","","","",South Boston City,780,"","","",5,"",9999,"","","",9999,"",3,Virginia,51,"","",South Boston city,83365948
G5107900,1990,"","","","","","","",Staunton City,790,"","","",5,"",9999,"","","",9999,"",3,Virginia,51,"","",Staunton city,295936809
G5108000,1990,"","","","","","","",Suffolk City,800,"","","",5,"",5720,"","","",9999,"",3,Virginia,51,"","",Suffolk city,615296613
G5108100,1990,"","","","","","","",Virginia Beach City,810,"","","",5,"",5720,"","","",9999,"",3,Virginia,51,"","",Virginia Beach city,5870165951
G5108200,1990,"","","","","","","",Waynesboro City,820,"","","",5,"",9999,"","","",9999,"",3,Virginia,51,"","",Waynesboro city,247511072
G5108300,1990,"","","","","","","",Williamsburg City,830,"","","",5,"",5720,"","","",9999,"",3,Virginia,51,"","",Williamsburg city,121191234
G5108400,1990,"","","","","","","",Winchester City,840,"","","",5,"",9999,"","","",9999,"",3,Virginia,51,"","",Winchester city,304671669
G5300010,1990,"","","","","","","",Adams,001,"","","",9,"",9999,"","","",9999,"",4,Washington,53,"","",Adams County,135499764
G5300030,1990,"","","","","","","",Asotin,003,"","","",9,"",9999,"","","",9999,"",4,Washington,53,"","",Asotin County,200393892
G5300050,1990,"","","","","","","",Benton,005,"","","",9,"",6740,"","","",9999,"",4,Washington,53,"","",Benton County,1572520860
G5300070,1990,"","","","","","","",Chelan,007,"","","",9,"",9999,"","","",9999,"",4,Washington,53,"","",Chelan County,649007591
G5300090,1990,"","","","","","","",Clallam,009,"","","",9,"",9999,"","","",9999,"",4,Washington,53,"","",Clallam County,698286922
G5300110,1990,"","","","","","","",Clark,011,"","","",9,"",6442,"","","",8725,"",4,Washington,53,"","",Clark County,3306225061
G5300130,1990,"","","","","","","",Columbia,013,"","","",9,"",9999,"","","",9999,"",4,Washington,53,"","",Columbia County,43305227
G5300150,1990,"","","","","","","",Cowlitz,015,"","","",9,"",9999,"","","",9999,"",4,Washington,53,"","",Cowlitz County,1026317108
G5300170,1990,"","","","","","","",Douglas,017,"","","",9,"",9999,"","","",9999,"",4,Washington,53,"","",Douglas County,313677499
G5300190,1990,"","","","","","","",Ferry,019,"","","",9,"",9999,"","","",9999,"",4,Washington,53,"","",Ferry County,60930763
G5300210,1990,"","","","","","","",Franklin,021,"","","",9,"",6740,"","","",9999,"",4,Washington,53,"","",Franklin County,384973108
G5300230,1990,"","","","","","","",Garfield,023,"","","",9,"",9999,"","","",9999,"",4,Washington,53,"","",Garfield County,26836236
G5300250,1990,"","","","","","","",Grant,025,"","","",9,"",9999,"","","",9999,"",4,Washington,53,"","",Grant County,564144744
G5300270,1990,"","","","","","","",Grays Harbor,027,"","","",9,"",9999,"","","",9999,"",4,Washington,53,"","",Grays Harbor County,749531407
G5300290,1990,"","","","","","","",Island,029,"","","",9,"",9999,"","","",9999,"",4,Washington,53,"","",Island County,791295313
G5300310,1990,"","","","","","","",Jefferson,031,"","","",9,"",9999,"","","",9999,"",4,Washington,53,"","",Jefferson County,270299433
G5300330,1990,"","","","","","","",King,033,"","","",9,"",7602,"","","",7600,"",4,Washington,53,"","",King County,27677516632
G5300350,1990,"","","","","","","",Kitsap,035,"","","",9,"",1150,"","","",9999,"",4,Washington,53,"","",Kitsap County,2639828469
G5300370,1990,"","","","","","","",Kittitas,037,"","","",9,"",9999,"","","",9999,"",4,Washington,53,"","",Kittitas County,278911474
G5300390,1990,"","","","","","","",Klickitat,039,"","","",9,"",9999,"","","",9999,"",4,Washington,53,"","",Klickitat County,178437784
G5300410,1990,"","","","","","","",Lewis,041,"","","",9,"",9999,"","","",9999,"",4,Washington,53,"","",Lewis County,660431906
G5300430,1990,"","","","","","","",Lincoln,043,"","","",9,"",9999,"","","",9999,"",4,Washington,53,"","",Lincoln County,105170349
G5300450,1990,"","","","","","","",Mason,045,"","","",9,"",9999,"","","",9999,"",4,Washington,53,"","",Mason County,447593701
G5300470,1990,"","","","","","","",Okanogan,047,"","","",9,"",9999,"","","",9999,"",4,Washington,53,"","",Okanogan County,343526677
G5300490,1990,"","","","","","","",Pacific,049,"","","",9,"",9999,"","","",9999,"",4,Washington,53,"","",Pacific County,204131436
G5300510,1990,"","","","","","","",Pend Oreille,051,"","","",9,"",9999,"","","",9999,"",4,Washington,53,"","",Pend Oreille County,84194613
G5300530,1990,"","","","","","","",Pierce,053,"","","",9,"",7602,"","","",8200,"",4,Washington,53,"","",Pierce County,7682578911
G5300550,1990,"","","","","","","",San Juan,055,"","","",9,"",9999,"","","",9999,"",4,Washington,53,"","",San Juan County,209831384
G5300570,1990,"","","","","","","",Skagit,057,"","","",9,"",9999,"","","",9999,"",4,Washington,53,"","",Skagit County,1086363261
G5300590,1990,"","","","","","","",Skamania,059,"","","",9,"",9999,"","","",9999,"",4,Washington,53,"","",Skamania County,95609196
G5300610,1990,"","","","","","","",Snohomish,061,"","","",9,"",7602,"","","",7600,"",4,Washington,53,"","",Snohomish County,7284777908
G5300630,1990,"","","","","","","",Spokane,063,"","","",9,"",7840,"","","",9999,"",4,Washington,53,"","",Spokane County,4551339119
G5300650,1990,"","","","","","","",Stevens,065,"","","",9,"",9999,"","","",9999,"",4,Washington,53,"","",Stevens County,326058086
G5300670,1990,"","","","","","","",Thurston,067,"","","",9,"",5910,"","","",9999,"",4,Washington,53,"","",Thurston County,2219543363
G5300690,1990,"","","","","","","",Wahkiakum,069,"","","",9,"",9999,"","","",9999,"",4,Washington,53,"","",Wahkiakum County,40073896
G5300710,1990,"","","","","","","",Walla Walla,071,"","","",9,"",9999,"","","",9999,"",4,Washington,53,"","",Walla Walla County,531296908
